holderAddress,holderName,holderImg,coinType,coinDenom,holderSecurityMessage,amount,usdAmount,percentage,objectsCount
0xd54db3ebee85f2c5880c17e617661822884c5fe6a12411b9c0188bf2c11eec52,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,29.488668,32.172136787999996,0.00018339318906863234,9
0x8e81d7046c560d26dfb0111f89256b2f8b8c2e85826c95fc0c263a8fe897cf01,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,29.31808,31.98602528,0.0001823322840003926,2
0xf9936409baca2f03ac48b647ae9d7822097e04895f2c83b08149912fcc915282,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,29.273911,31.937836901,0.0001820575922520921,1
0x017e12611823616a5176287b2a786dcbb46e038e48e3ac7826415e44cba32bc2,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,29.146484,31.798814044,0.00018126511007204082,2
0x1bc918ac5701704efb5934ea85bb63228e5711b4a91a42a3c05e1bc8e9d96a2a,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,29.036799,31.679147709,0.0001805829672928894,3
0xe1d07cb0417a8693c9fe204110eef200cb9456777547a79a6ee5476fcfae7c16,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,29.0,31.639,0.00018035411036505068,1
0x7f08e334c315832eced0a9ff158fc7e92707178c9cfaa72609e88dbd6e500452,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,28.772803,31.391128073,0.00017894114785427107,2
0xccebefe600266f1cbc3659448bc44ea637f894868005a3b7045781dcbbdfc555,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,28.7634,31.380869399999998,0.000178882669588762,1
0xaecdc691c1524177044349e9072f48328db5b1e885fa74da1ecffd8ba64ddc31,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,28.120049,30.678973458999998,0.00017488160071781492,3
0xbecc75f9360c61f20cfab9798f99c140bae505894ce1badc1cfed7b900b39182,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,27.896117,30.434663647,0.00017348894359221954,1
0xaceeb17ce39cd339fcf65029a87626cd95c2c19682925791a8f8ffc097bf0238,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,27.596119,30.107365829,0.00017162322385424385,1
0x0464fa210c94449a72ea102374e31f16c69f71330d68124ab5cca27096b1b1bc,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,27.534939,30.040618449,0.00017124273887244613,2
0x37a3c1b5307d09105ea6be1ead95cb675b2c4fd9024465dc70dbee25a102c0b8,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,27.0,29.457,0.00016791589585711615,1
0x9cd4340379a1e23dc07bdfb430fa79333bd9292eb32c274ed588cb3521328de9,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,27.0,29.457,0.00016791589585711615,1
